educatorID,regionID,eName,position,subject,qualification,birthDate,sex,schoolID
2263,4,Jaime Galloway,Teacher,Biology,PhD,1978-10-08,Female,198
2264,1,Christopher Salas,Teacher,Mathematics,Bachelor's degree,1978-10-08,Male,243
2265,2,Heather Johnson,Teacher,Biology,Diploma,1978-10-08,Female,303
2266,1,Angela Vincent,Teacher,Chemistry,Master's degree,1978-10-08,Female,326
2267,3,Alyssa Blair,Teacher,English,Bachelor's degree,1978-10-08,Female,129
2268,1,Jose Dominguez,Teacher,Accounting,PhD,1978-10-08,Male,246
2269,1,Brandon Wall,Teacher,Accounting,Diploma,1978-10-08,Female,161
2270,1,Denise Taylor,Teacher,Sesotho,Diploma,1978-10-08,Female,178
2271,3,Michael Simpson,Teacher,Accounting,PhD,1978-10-08,Female,140
2272,3,Amanda Martinez,Teacher,Physics,Bachelor's degree,1978-10-08,Female,119
2273,2,Dr. Kelly Weaver,Teacher,Mathematics,Diploma,1978-10-08,Male,259
2274,2,Joseph Larson,Teacher,English,Diploma,1978-10-08,Male,35
2275,4,Mario Davis,Teacher,English,Master's degree,1978-10-08,Female,267
2276,1,Miguel Lopez,Teacher,Accounting,PhD,1978-10-08,Male,293
2277,3,Ana Little,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,256
2278,2,Melinda Davenport,Teacher,English,Diploma,1978-10-08,Male,281
2279,1,Allison Ward,Teacher,Geography,PhD,1978-10-08,Male,220
2280,2,Greg Wilson,Teacher,English,Master's degree,1978-10-08,Female,37
2281,2,Sean Gonzalez,Teacher,Mathematics,Bachelor's degree,1978-10-08,Male,164
2282,1,Paige Suarez,Teacher,Sesotho,Diploma,1978-10-08,Male,149
2283,3,Alison Olson,Teacher,English,Bachelor's degree,1978-10-08,Male,248
2284,2,Jack Baker,Teacher,History,Bachelor's degree,1978-10-08,Male,205
2285,4,Brittney Mcguire,Teacher,English,Master's degree,1978-10-08,Male,241
2286,1,John Conway,Teacher,Accounting,PhD,1978-10-08,Female,309
2287,1,Lisa Estrada,Teacher,Accounting,Master's degree,1978-10-08,Male,161
2288,2,Thomas Rivera,Teacher,Sesotho,PhD,1978-10-08,Female,44
2289,2,Jonathan Tucker,Teacher,Physics,Bachelor's degree,1978-10-08,Male,325
2290,1,Lisa Ramsey,Teacher,Chemistry,Master's degree,1978-10-08,Male,326
2291,2,Richard Bennett,Teacher,Physics,Bachelor's degree,1978-10-08,Female,146
2292,3,Sharon Abbott,Teacher,History,Bachelor's degree,1978-10-08,Male,148
2293,1,Michelle Rodriguez,Teacher,History,Diploma,1978-10-08,Female,135
2294,4,Robert Knight,Teacher,Mathematics,Bachelor's degree,1978-10-08,Male,57
2295,1,Eric Ramsey,Teacher,History,PhD,1978-10-08,Female,175
2296,4,Tracy Phillips,Teacher,Sesotho,Master's degree,1978-10-08,Male,61
2297,1,Brian Gomez,Teacher,History,PhD,1978-10-08,Male,70
2298,2,Steve Haynes,Teacher,English,Bachelor's degree,1978-10-08,Female,200
2299,1,Kevin White,Teacher,Geography,Bachelor's degree,1978-10-08,Female,180
2300,4,Mark Wilson,Teacher,Sesotho,Master's degree,1978-10-08,Male,73
2301,4,Dr. Anthony Russell,Teacher,Biology,PhD,1978-10-08,Male,97
2302,3,Kenneth Lopez,Teacher,Biology,PhD,1978-10-08,Male,14
2303,2,David Holland,Teacher,Biology,PhD,1978-10-08,Female,315
2304,2,Tristan Cox,Teacher,History,Diploma,1978-10-08,Male,89
2305,1,Julie Myers DDS,Teacher,Biology,Diploma,1978-10-08,Female,54
2306,2,Sydney Hendricks,Teacher,History,Master's degree,1978-10-08,Male,39
2307,1,Nathan Spencer,Teacher,Mathematics,PhD,1978-10-08,Female,206
2308,3,Penny Collins,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,15
2309,1,Andrew Horne,Teacher,Chemistry,Master's degree,1978-10-08,Female,152
2310,2,Sarah Hudson,Teacher,Physics,PhD,1978-10-08,Female,103
2311,3,Wendy Rivera,Teacher,Geography,PhD,1978-10-08,Male,101
2312,2,Dustin Smith,Teacher,History,PhD,1978-10-08,Female,172
2313,2,Sarah Williams,Teacher,Mathematics,Bachelor's degree,1978-10-08,Male,325
2314,2,James Berry,Teacher,Sesotho,Master's degree,1978-10-08,Male,93
2315,2,Susan Dean,Teacher,Accounting,PhD,1978-10-08,Female,56
2316,4,Justin Ward,Teacher,Geography,Diploma,1978-10-08,Male,251
2317,1,Omar Garcia,Teacher,Geography,Diploma,1978-10-08,Male,273
2318,1,Angel Wilson,Teacher,Geography,Diploma,1978-10-08,Female,255
2319,2,Sarah Holmes,Teacher,English,Bachelor's degree,1978-10-08,Female,197
2320,4,Megan Myers,Teacher,Physics,Bachelor's degree,1978-10-08,Male,117
2321,4,Sarah Miller,Teacher,Chemistry,PhD,1978-10-08,Male,286
2322,3,Wendy Dickerson,Teacher,History,Master's degree,1978-10-08,Female,288
2323,4,Glenda Lam,Teacher,Physics,PhD,1978-10-08,Male,167
2324,2,John Walsh,Teacher,Sesotho,Master's degree,1978-10-08,Male,204
2325,1,Michelle Richardson,Teacher,Sesotho,Diploma,1978-10-08,Female,199
2326,2,Gregory Best,Teacher,Chemistry,Master's degree,1978-10-08,Female,74
2327,1,Barry Wheeler,Teacher,Biology,Master's degree,1978-10-08,Male,63
2328,3,Ashley Stanton,Teacher,Physics,Master's degree,1978-10-08,Male,29
2329,3,Leslie Campos,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,8
2330,2,Crystal Steele,Teacher,History,Bachelor's degree,1978-10-08,Female,316
2331,4,Christine Carpenter,Teacher,English,Diploma,1978-10-08,Male,304
2332,4,Terri Smith,Teacher,Sesotho,Diploma,1978-10-08,Male,189
2333,1,Holly Kramer,Teacher,Sesotho,PhD,1978-10-08,Male,163
2334,1,Brandon Richardson,Teacher,Geography,Bachelor's degree,1978-10-08,Male,126
2335,2,Kenneth Rios,Teacher,Geography,PhD,1978-10-08,Male,35
2336,1,John Allen,Teacher,Chemistry,Master's degree,1978-10-08,Female,123
2337,1,Luke Hicks,Teacher,Sesotho,Diploma,1978-10-08,Male,238
2338,4,Kendra Owens,Teacher,History,Diploma,1978-10-08,Female,162
2339,1,John Parker,Teacher,Geography,PhD,1978-10-08,Female,225
2340,1,Brent Soto,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,240
2341,4,Gina Morton,Teacher,Physics,Master's degree,1978-10-08,Female,241
2342,2,Charles Luna,Teacher,Sesotho,PhD,1978-10-08,Male,173
2343,3,John Joseph,Teacher,English,Master's degree,1978-10-08,Female,129
2344,1,Jennifer Hendrix,Teacher,Geography,Diploma,1978-10-08,Male,321
2345,1,Kaitlin Farley,Teacher,English,Bachelor's degree,1978-10-08,Female,77
2346,3,Susan Gibson,Teacher,Chemistry,Bachelor's degree,1978-10-08,Male,90
2347,3,Julian Lam,Teacher,English,Bachelor's degree,1978-10-08,Female,245
2348,2,Jason Mcintosh,Teacher,Biology,PhD,1978-10-08,Female,281
2349,1,Keith Taylor,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,254
2350,4,Jose Mcguire,Teacher,History,Master's degree,1978-10-08,Male,247
2351,1,Tracy Martin DDS,Teacher,History,Master's degree,1978-10-08,Male,77
2352,1,Timothy Williams,Teacher,English,Bachelor's degree,1978-10-08,Female,237
2353,4,Anna Carlson,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,251
2354,1,Tiffany Lee,Teacher,Biology,PhD,1978-10-08,Female,115
2355,1,Ashley Chen,Teacher,History,PhD,1978-10-08,Female,16
2356,1,James Rangel,Teacher,Geography,Bachelor's degree,1978-10-08,Male,175
2357,2,Mason Peterson,Teacher,Chemistry,Diploma,1978-10-08,Female,285
2358,1,Cesar Clark,Teacher,Accounting,Diploma,1978-10-08,Female,222
2359,4,Laura Daniel,Teacher,History,Master's degree,1978-10-08,Male,73
2360,1,Michael Pace,Teacher,Sesotho,PhD,1978-10-08,Female,163
2361,3,Kyle Adams,Teacher,Geography,Bachelor's degree,1978-10-08,Female,224
2362,4,Gregory Martin,Teacher,Accounting,Diploma,1978-10-08,Male,192
2363,1,Teresa Avery,Teacher,Geography,PhD,1978-10-08,Female,78
2364,2,Steven Hood,Teacher,Sesotho,Diploma,1978-10-08,Female,58
2365,2,Julie Reynolds,Teacher,Geography,Diploma,1978-10-08,Female,299
2366,4,Brianna Gonzales,Teacher,History,Bachelor's degree,1978-10-08,Female,73
2367,3,Dana Martin,Teacher,Physics,Master's degree,1978-10-08,Male,102
2368,2,Joanne Cooper,Teacher,Biology,Bachelor's degree,1978-10-08,Male,85
2369,1,Amy Andrews,Teacher,Geography,PhD,1978-10-08,Male,290
2370,1,Jose Lopez,Teacher,Accounting,Master's degree,1978-10-08,Male,225
2371,1,Jonathan Reyes,Teacher,History,Diploma,1978-10-08,Female,112
2372,1,Thomas Rogers,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,283
2373,1,Laura Jackson,Teacher,Geography,Master's degree,1978-10-08,Male,178
2374,2,Diane May,Teacher,History,Master's degree,1978-10-08,Male,41
2375,3,Natalie Hill,Teacher,Accounting,Diploma,1978-10-08,Female,8
2376,3,Elizabeth Leonard,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,98
2377,4,Ronald Terrell,Teacher,Mathematics,Master's degree,1978-10-08,Female,81
2378,2,Derek Smith,Teacher,Accounting,Diploma,1978-10-08,Female,298
2379,1,Michelle Arnold,Teacher,Sesotho,Diploma,1978-10-08,Male,166
2380,4,Rebecca Mccarty,Teacher,Sesotho,Diploma,1978-10-08,Male,55
2381,4,Donald Rush,Teacher,English,Diploma,1978-10-08,Male,4
2382,2,Casey Klein,Teacher,Sesotho,Diploma,1978-10-08,Male,136
2383,4,Heather Hernandez,Teacher,Mathematics,Master's degree,1978-10-08,Female,170
2384,4,Raymond Robinson,Teacher,Geography,PhD,1978-10-08,Female,32
2385,2,Kevin Molina,Teacher,Geography,Master's degree,1978-10-08,Female,315
2386,1,Taylor Sanchez,Teacher,English,Bachelor's degree,1978-10-08,Female,178
2387,3,Nicole Tapia,Teacher,Biology,Bachelor's degree,1978-10-08,Male,68
2388,3,Kathleen Griffin,Teacher,Biology,PhD,1978-10-08,Male,128
2389,1,Denise Gonzales,Teacher,Accounting,PhD,1978-10-08,Male,239
2390,2,Bobby Lutz,Teacher,English,PhD,1978-10-08,Male,325
2391,2,Donna Green,Teacher,Physics,Bachelor's degree,1978-10-08,Male,146
2392,4,Ashley Smith,Teacher,English,Bachelor's degree,1978-10-08,Male,117
2393,4,Troy Anderson,Teacher,Biology,PhD,1978-10-08,Male,117
2394,4,James Neal,Teacher,History,PhD,1978-10-08,Female,189
2395,4,Evelyn Johnson MD,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,260
2396,1,William Barajas,Teacher,Geography,Master's degree,1978-10-08,Female,40
2397,2,Tracy Richards,Teacher,History,Diploma,1978-10-08,Male,208
2398,4,Sara House,Teacher,Accounting,PhD,1978-10-08,Male,76
2399,2,Linda Weaver,Teacher,Chemistry,PhD,1978-10-08,Male,103
2400,2,Christopher Stephens,Teacher,Accounting,Diploma,1978-10-08,Male,268
2401,1,Jamie Fry,Teacher,Sesotho,Master's degree,1978-10-08,Male,207
2402,2,George Randolph,Teacher,English,Diploma,1978-10-08,Male,268
2403,2,Jeff Hammond,Teacher,Physics,Diploma,1978-10-08,Female,295
2404,1,Gloria Anderson,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,321
2405,2,Susan Duncan,Teacher,Accounting,PhD,1978-10-08,Female,87
2406,2,Michael Schultz,Teacher,History,Master's degree,1978-10-08,Male,221
2407,3,Stacey Miller,Teacher,Physics,Master's degree,1978-10-08,Female,29
2408,2,Rhonda Gregory,Teacher,Biology,Diploma,1978-10-08,Female,285
2409,2,Shawn Carroll,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,311
2410,4,Maria Turner,Teacher,Physics,Diploma,1978-10-08,Female,247
2411,1,William Williams,Teacher,Geography,PhD,1978-10-08,Female,143
2412,2,Jason Hester,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,187
2413,1,Elizabeth Olson,Teacher,Accounting,Diploma,1978-10-08,Female,160
2414,1,David Parks,Teacher,Geography,Diploma,1978-10-08,Male,143
2415,4,Kimberly Cook,Teacher,Geography,PhD,1978-10-08,Female,260
2416,2,Mary Johnson,Teacher,English,Bachelor's degree,1978-10-08,Female,315
2417,2,Amanda Sherman,Teacher,Physics,Diploma,1978-10-08,Male,35
2418,4,Kristina Parker,Teacher,Accounting,PhD,1978-10-08,Female,118
2419,1,William Jacobs,Teacher,Chemistry,PhD,1978-10-08,Female,115
2420,1,Justin Peterson,Teacher,Mathematics,Master's degree,1978-10-08,Male,307
2421,2,Jason Miles,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,85
2422,1,Brittany Armstrong,Teacher,Sesotho,Master's degree,1978-10-08,Female,322
2423,1,Marisa Martin,Teacher,Biology,PhD,1978-10-08,Female,126
2424,3,Brooke Harris,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,210
2425,1,Charles Reese,Teacher,Geography,PhD,1978-10-08,Male,225
2426,1,Timothy Johnson,Teacher,Physics,Diploma,1978-10-08,Female,70
2427,1,Jared Fuller,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,64
2428,4,Jacob Walker,Teacher,Mathematics,Diploma,1978-10-08,Female,120
2429,1,Edward Henderson,Teacher,Mathematics,PhD,1978-10-08,Male,5
2430,3,Kathy Thompson,Teacher,Physics,PhD,1978-10-08,Female,256
2431,2,James Taylor,Teacher,Chemistry,Diploma,1978-10-08,Male,204
2432,1,Dorothy Mitchell,Teacher,Accounting,Master's degree,1978-10-08,Male,222
2433,1,Carol Jones,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,143
2434,2,Jennifer Stewart,Teacher,Mathematics,Bachelor's degree,1978-10-08,Male,197
2435,4,Stacy Wright,Teacher,Geography,Master's degree,1978-10-08,Male,304
2436,2,Patrick Sullivan,Teacher,Sesotho,PhD,1978-10-08,Female,94
2437,2,Kyle Petty PhD,Teacher,Mathematics,Bachelor's degree,1978-10-08,Male,144
2438,1,Nancy Allison,Teacher,Accounting,Diploma,1978-10-08,Female,43
2439,2,Stacey Harding,Teacher,Geography,PhD,1978-10-08,Female,274
2440,1,Jacob Fox,Teacher,Geography,PhD,1978-10-08,Male,175
2441,3,Bonnie Ford,Teacher,Physics,Diploma,1978-10-08,Female,211
2442,1,Dawn Singh,Teacher,Mathematics,Diploma,1978-10-08,Male,59
2443,3,Tina Garcia,Teacher,Biology,PhD,1978-10-08,Male,101
2444,2,Christopher Smith,Teacher,History,Bachelor's degree,1978-10-08,Female,110
2445,2,Patricia Wilson,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,52
2446,1,Dale Torres,Teacher,Chemistry,Master's degree,1978-10-08,Female,1
2447,3,Mrs. Taylor Cunningham,Teacher,Accounting,Master's degree,1978-10-08,Male,29
2448,4,John Castro,Teacher,Accounting,Diploma,1978-10-08,Female,170
2449,1,Caitlyn Brewer,Teacher,Chemistry,Bachelor's degree,1978-10-08,Male,294
2450,3,Jose Hopkins,Teacher,Accounting,PhD,1978-10-08,Male,53
2451,1,Richard Hampton,Teacher,Biology,Bachelor's degree,1978-10-08,Female,217
2452,3,Ricardo Duncan,Teacher,Biology,Diploma,1978-10-08,Female,30
2453,3,Wanda Grimes,Teacher,Chemistry,Diploma,1978-10-08,Male,151
2454,2,Joshua Harper,Teacher,Physics,Diploma,1978-10-08,Male,3
2455,3,Jeanne Johnson,Teacher,Sesotho,Diploma,1978-10-08,Female,67
2456,4,Chad Morris,Teacher,Mathematics,Diploma,1978-10-08,Female,4
2457,4,Dawn Brown,Teacher,Accounting,PhD,1978-10-08,Male,192
2458,1,Michelle Duran,Teacher,Geography,Bachelor's degree,1978-10-08,Female,111
2459,2,Christopher Peterson,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,221
2460,3,Nathaniel Atkins,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,224
2461,1,Brian Rice,Teacher,English,PhD,1978-10-08,Male,22
2462,2,Samuel Crawford,Teacher,Accounting,Master's degree,1978-10-08,Female,56
2463,2,Brandon Long,Teacher,Physics,Diploma,1978-10-08,Male,35
2464,1,Lauren Macias,Teacher,Biology,Bachelor's degree,1978-10-08,Female,63
2465,3,Sean Valdez,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,269
2466,2,Robert Martinez,Teacher,Biology,Bachelor's degree,1978-10-08,Male,146
2467,2,Nicole Cuevas,Teacher,Physics,PhD,1978-10-08,Male,91
2468,2,Matthew Terry,Teacher,Mathematics,Diploma,1978-10-08,Male,295
2469,2,Katherine Martin,Teacher,Accounting,Diploma,1978-10-08,Female,195
2470,3,Samuel Atkinson,Teacher,Mathematics,Diploma,1978-10-08,Female,320
2471,3,Jennifer Parker,Teacher,History,Bachelor's degree,1978-10-08,Female,128
2472,1,Dana Obrien,Teacher,History,PhD,1978-10-08,Female,108
2473,3,Michael Orozco,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,95
2474,1,Carrie Pruitt,Teacher,Chemistry,Diploma,1978-10-08,Female,135
2475,3,David Larsen,Teacher,English,Bachelor's degree,1978-10-08,Male,248
2476,1,Erica Campbell,Teacher,Physics,Master's degree,1978-10-08,Female,112
2477,2,Wendy Green,Teacher,English,Master's degree,1978-10-08,Female,147
2478,2,Destiny Bruce,Teacher,Physics,Diploma,1978-10-08,Female,103
2479,2,Elizabeth Estrada,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,187
2480,1,Samuel Shea,Teacher,Mathematics,PhD,1978-10-08,Female,152
2481,2,Frank Brooks,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,187
2482,2,Lisa Houston,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,103
2483,4,Anna Best,Teacher,Chemistry,Master's degree,1978-10-08,Female,296
2484,3,Ryan Long,Teacher,Physics,Bachelor's degree,1978-10-08,Male,297
2485,3,Mitchell Sutton,Teacher,Chemistry,PhD,1978-10-08,Male,297
2486,1,Robert Shannon,Teacher,Biology,PhD,1978-10-08,Female,307
2487,1,Diane Medina,Teacher,Geography,Bachelor's degree,1978-10-08,Female,203
2488,1,Mr. Russell Munoz,Teacher,Sesotho,Diploma,1978-10-08,Female,109
2489,1,Matthew Smith,Teacher,Physics,PhD,1978-10-08,Male,206
2490,3,Yvonne Hodge,Teacher,Physics,PhD,1978-10-08,Male,7
2491,2,Roberta Wheeler,Teacher,Mathematics,PhD,1978-10-08,Female,268
2492,1,Andrea Turner,Teacher,Biology,Bachelor's degree,1978-10-08,Male,203
2493,3,Laura Petersen,Teacher,Accounting,Master's degree,1978-10-08,Female,174
2494,1,Donna Mcclure,Teacher,Mathematics,Master's degree,1978-10-08,Male,63
2495,1,Shari Myers,Teacher,Biology,Master's degree,1978-10-08,Female,64
2496,2,Jeffrey Soto,Teacher,Sesotho,Diploma,1978-10-08,Male,221
2497,3,Amy Guerrero,Teacher,Mathematics,Master's degree,1978-10-08,Female,12
2498,2,Sydney Reyes,Teacher,Chemistry,Diploma,1978-10-08,Female,9
2499,2,James Castillo,Teacher,Geography,Diploma,1978-10-08,Female,303
2500,1,Amanda Hale,Teacher,Physics,PhD,1978-10-08,Female,207
2501,2,Ross Campos,Teacher,Chemistry,Diploma,1978-10-08,Male,311
2502,3,Christine Wyatt,Teacher,History,PhD,1978-10-08,Male,318
2503,1,Sandra Perez,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,279
2504,2,Randy Miller,Teacher,English,Bachelor's degree,1978-10-08,Female,214
2505,2,Shannon Craig,Teacher,Physics,PhD,1978-10-08,Male,6
2506,1,James Taylor,Teacher,History,Bachelor's degree,1978-10-08,Male,238
2507,1,Karen Morton,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,43
2508,3,Jason Grant,Teacher,Mathematics,PhD,1978-10-08,Female,26
2509,2,Alicia Oconnor,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,35
2510,2,Renee Vasquez,Teacher,History,Diploma,1978-10-08,Male,164
2511,4,Clayton Rodriguez,Teacher,Accounting,PhD,1978-10-08,Female,83
2512,4,Teresa Morrison,Teacher,Physics,PhD,1978-10-08,Male,66
2513,2,Jimmy Patrick,Teacher,Geography,Master's degree,1978-10-08,Female,113
2514,2,Sierra Howard,Teacher,Chemistry,Diploma,1978-10-08,Male,41
2515,2,Harold Williams,Teacher,English,Master's degree,1978-10-08,Male,270
2516,1,Omar Gray,Teacher,Physics,Bachelor's degree,1978-10-08,Male,293
2517,1,Victor Donovan,Teacher,Accounting,PhD,1978-10-08,Male,255
2518,3,Brandon Tran,Teacher,History,Bachelor's degree,1978-10-08,Female,53
2519,4,Brittany Santana,Teacher,Accounting,Diploma,1978-10-08,Male,122
2520,1,Christine Rodgers,Teacher,History,PhD,1978-10-08,Male,5
2521,1,Frederick Bond,Teacher,Biology,PhD,1978-10-08,Male,108
2522,2,Kyle Butler,Teacher,Physics,Bachelor's degree,1978-10-08,Male,11
2523,1,John Aguirre,Teacher,Chemistry,Diploma,1978-10-08,Male,112
2524,4,Reginald Odonnell,Teacher,Mathematics,Master's degree,1978-10-08,Female,122
2525,1,Tracy Wright,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,289
2526,2,Justin Dean,Teacher,History,PhD,1978-10-08,Male,9
2527,2,Richard Gibson,Teacher,Biology,Diploma,1978-10-08,Female,132
2528,3,Courtney Williams,Teacher,Chemistry,Bachelor's degree,1978-10-08,Male,129
2529,3,Carolyn Silva,Teacher,Physics,Diploma,1978-10-08,Male,129
2530,4,Victor Patterson,Teacher,English,Bachelor's degree,1978-10-08,Male,19
2531,1,Sara Williams,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,181
2532,1,Reginald Smith,Teacher,English,PhD,1978-10-08,Female,293
2533,1,Richard Banks,Teacher,Chemistry,Diploma,1978-10-08,Female,313
2534,1,Sherry Jefferson,Teacher,Mathematics,PhD,1978-10-08,Female,206
2535,4,Debbie Livingston,Teacher,Sesotho,Master's degree,1978-10-08,Male,241
2536,1,Latoya Hart,Teacher,Accounting,Diploma,1978-10-08,Male,249
2537,1,Melissa Schmidt,Teacher,Mathematics,Bachelor's degree,1978-10-08,Male,249
2538,2,Aimee Hardin,Teacher,Sesotho,Master's degree,1978-10-08,Male,103
2539,1,Brandon Weeks,Teacher,Mathematics,PhD,1978-10-08,Female,153
2540,1,Makayla Tanner,Teacher,Accounting,PhD,1978-10-08,Male,143
2541,3,Christopher Robinson,Teacher,English,PhD,1978-10-08,Male,8
2542,4,Christopher Brown,Teacher,Biology,Diploma,1978-10-08,Female,114
2543,1,Jesse Jackson,Teacher,Biology,Bachelor's degree,1978-10-08,Female,239
2544,1,Kayla Willis,Teacher,Mathematics,Diploma,1978-10-08,Male,246
2545,1,Reginald Howard,Teacher,Accounting,PhD,1978-10-08,Female,175
2546,1,Anna Lewis,Teacher,Geography,Diploma,1978-10-08,Male,314
2547,2,Jacob Martinez,Teacher,Accounting,Master's degree,1978-10-08,Male,197
2548,1,Jorge Martin,Teacher,Accounting,PhD,1978-10-08,Female,243
2549,2,Anna Martin,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,214
2550,2,William Long,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,272
2551,1,Wesley Carr,Teacher,Geography,PhD,1978-10-08,Female,212
2552,3,Molly Wilson,Teacher,English,Bachelor's degree,1978-10-08,Female,128
2553,4,Rebecca Elliott,Teacher,Sesotho,PhD,1978-10-08,Female,267
2554,2,Ashley Nichols,Teacher,History,Master's degree,1978-10-08,Male,305
2555,1,James Frazier,Teacher,Physics,Diploma,1978-10-08,Female,207
2556,2,Christine Gutierrez,Teacher,Physics,Bachelor's degree,1978-10-08,Female,85
2557,4,Heather Santiago,Teacher,Chemistry,PhD,1978-10-08,Female,189
2558,1,Jeffrey Ryan,Teacher,Mathematics,Master's degree,1978-10-08,Male,1
